camera_stock_id,sabor,estado,kg_referencia_lata,ingresada_camera_at,moved_to_salon_at,target_salon_stock_id,legacy_batch_id,created_at,updated_at,active
CAM-BAN-000001,BANANA,DISPONIBLE,7.58,2026-08-12T17:26:59.244854-03:00,,,,2026-08-12T17:26:59.244854-03:00,2026-08-12T17:26:59.244854-03:00,True
