count_id,week_id,count_type,timestamp,location,stock_id,sabor,estado,peso_bruto_kg,tara_kg,peso_neto_kg,notes
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000061,DULCE_DE_LECHE,ABIERTA,6.925,0.38,6.545,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000039,MENTA_GRANIZADO,ABIERTA,7.385,0.38,7.005,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000062,CEREZA,ABIERTA,3.275,0.38,2.895,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000040,SUPER_GRIDITO,ABIERTA,8.16,0.38,7.78,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000063,TIRAMISU,ABIERTA,3.9,0.38,3.52,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000041,CREMA_RUSA,ABIERTA,8.13,0.38,7.75,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000064,GRIDO_MARROC,ABIERTA,8.3,0.38,7.92,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000042,CHOCOLATE_BLANCO,ABIERTA,8.105,0.38,7.725,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000043,CHOCOLATE_CON_ALMENDRAS,ABIERTA,3.2,0.38,2.82,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000044,CHOCOLATE,ABIERTA,0.93,0.38,0.55,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000045,CHOCOLATE_SUIZO,ABIERTA,6.9,0.38,6.52,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000046,CHOCOLATE_MANI_CRUNCH,ABIERTA,6.83,0.38,6.45,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000047,QUINOTO,ABIERTA,1.84,0.38,1.46,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000048,ANANA,ABIERTA,6.605,0.38,6.225,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000049,CHOCOLATE_BLANCO_OREO,ABIERTA,3.92,0.38,3.54,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000050,CAPUCCINO_GRANIZADO,ABIERTA,3.495,0.38,3.115,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000051,CHOCOLATE_DUBAI,ABIERTA,2.095,0.38,1.715,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000052,FLAN,ABIERTA,3.625,0.38,3.245,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000053,VAINILLA,ABIERTA,8.69,0.38,8.31,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000023,NARANJA_AL_AGUA,ABIERTA,6.63,0.38,6.25,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000002,SELECCION_ARGENTINA,ABIERTA,2.35,0.38,1.97,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000026,SAMBAYON,ABIERTA,1.84,0.38,1.46,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000014,CAPUCCINO_GRANIZADO,CERRADA,7.71,0.38,7.33,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000006,CHOCOLATE,CERRADA,8.155,0.38,7.775,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000007,CHOCOLATE_BLANCO,CERRADA,8.0,0.38,7.62,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000015,CHOCOLATE_BLANCO_OREO,CERRADA,7.95,0.38,7.57,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000008,CHOCOLATE_CON_ALMENDRAS,CERRADA,8.045,0.38,7.665,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000003,CHOCOLATE_MANI_CRUNCH,CERRADA,8.14,0.38,7.76,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000005,CHOCOLATE_SUIZO,CERRADA,8.015,0.38,7.635,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000022,CREMA_COOKIE,CERRADA,8.11,0.38,7.73,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000010,CREMA_RUSA,CERRADA,8.165,0.38,7.785,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000016,DULCE_DE_LECHE,CERRADA,7.87,0.38,7.49,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000021,DULCE_DE_LECHE_BROWNIE,CERRADA,8.065,0.38,7.685,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000018,DULCE_DE_LECHE_CON_NUEZ,CERRADA,7.86,0.38,7.48,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000017,DULCE_DE_LECHE_GRANIZADO,CERRADA,7.7,0.38,7.32,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000028,DURAZNO_A_LA_CREMA,CERRADA,7.615,0.38,7.235,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000027,FRUTILLA_A_LA_CREMA,CERRADA,8.08,0.38,7.7,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000025,GRANIZADO,CERRADA,8.16,0.38,7.78,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000009,GRIDO_MARROC,CERRADA,8.03,0.38,7.65,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000020,MASCARPONE,CERRADA,7.775,0.38,7.395,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000013,MENTA_GRANIZADO,CERRADA,8.205,0.38,7.825,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000004,QUINOTO,CERRADA,8.05,0.38,7.67,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000019,SUPER_DULCE_DE_LECHE,CERRADA,8.0,0.38,7.62,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000012,SUPER_GRIDITO,CERRADA,7.96,0.38,7.58,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000011,TIRAMISU,CERRADA,7.895,0.38,7.515,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000024,TRAMONTANA,CERRADA,8.09,0.38,7.71,Inicio automático desde WEEK-000001/COUNT-000002.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000067,CHOCOLATE_DUBAI,CERRADA,7.94,0.38,7.56,Corrección manual: lata cerrada omitida del conteo inicial.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000068,AMERICANA,CERRADA,8.055,0.38,7.675,Corrección manual: lata cerrada omitida del conteo inicial.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000069,BANANA,CERRADA,8.07,0.38,7.69,Corrección manual: lata cerrada omitida del conteo inicial.
COUNT-000003,WEEK-000002,INICIO_SEMANA,2026-08-19T00:47:54.536713-03:00,SALON,SAL-000070,ANANA,CERRADA,7.795,0.38,7.415,Corrección manual: lata cerrada omitida del conteo inicial.
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000035,AMERICANA,ABIERTA,3.445,0.378,3.067,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000048,ANANA,ABIERTA,5.95,0.378,5.572,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000069,BANANA,ABIERTA,6.165,0.378,5.787,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000014,CAPUCCINO_GRANIZADO,ABIERTA,8.555,0.378,8.177,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000062,CEREZA,ABIERTA,2.005,0.378,1.627,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000066,CHOCOLATE,ABIERTA,8.625,0.378,8.247,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000042,CHOCOLATE_BLANCO,ABIERTA,6.135,0.378,5.757,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000015,CHOCOLATE_BLANCO_OREO,ABIERTA,6.67,0.378,6.292,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000008,CHOCOLATE_CON_ALMENDRAS,ABIERTA,6.115,0.378,5.737,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000067,CHOCOLATE_DUBAI,ABIERTA,5.0,0.378,4.622,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000046,CHOCOLATE_MANI_CRUNCH,ABIERTA,4.95,0.378,4.572,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000045,CHOCOLATE_SUIZO,ABIERTA,3.13,0.378,2.752,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000034,CREMA_COOKIE,ABIERTA,2.125,0.378,1.747,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000041,CREMA_RUSA,ABIERTA,6.0,0.378,5.622,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000061,DULCE_DE_LECHE,ABIERTA,1.465,0.378,1.087,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000021,DULCE_DE_LECHE_BROWNIE,ABIERTA,8.6,0.378,8.222,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000060,DULCE_DE_LECHE_CON_NUEZ,ABIERTA,3.9,0.378,3.522,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000017,DULCE_DE_LECHE_GRANIZADO,ABIERTA,7.085,0.378,6.707,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000056,DURAZNO_A_LA_CREMA,ABIERTA,3.24,0.378,2.862,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000072,FLAN,ABIERTA,5.47,0.378,5.092,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000031,FRUTILLA_AL_AGUA,ABIERTA,5.72,0.378,5.342,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000027,FRUTILLA_A_LA_CREMA,ABIERTA,4.53,0.378,4.152,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000055,FRUTOS_ROJOS_AL_AGUA,ABIERTA,5.105,0.378,4.727,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000058,GRANIZADO,ABIERTA,1.92,0.378,1.542,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000064,GRIDO_MARROC,ABIERTA,1.74,0.378,1.362,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000030,LIMON_AL_AGUA,ABIERTA,1.485,0.378,1.107,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000054,MANGO_AL_AGUA,ABIERTA,6.63,0.378,6.252,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000029,MARACUYA_AL_AGUA,ABIERTA,5.03,0.378,4.652,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000020,MASCARPONE,ABIERTA,6.045,0.378,5.667,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000039,MENTA_GRANIZADO,ABIERTA,4.435,0.378,4.057,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000023,NARANJA_AL_AGUA,ABIERTA,6.225,0.378,5.847,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000004,QUINOTO,ABIERTA,8.55,0.378,8.172,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000079,SAMBAYON,ABIERTA,8.525,0.378,8.147,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000002,SELECCION_ARGENTINA,ABIERTA,2.29,0.378,1.912,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000019,SUPER_DULCE_DE_LECHE,ABIERTA,7.36,0.378,6.982,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000040,SUPER_GRIDITO,ABIERTA,4.605,0.378,4.227,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000063,TIRAMISU,ABIERTA,2.14,0.378,1.762,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000024,TRAMONTANA,ABIERTA,7.135,0.378,6.757,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000053,VAINILLA,ABIERTA,5.42,0.378,5.042,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000068,AMERICANA,CERRADA,8.055,0.378,7.677,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000070,ANANA,CERRADA,7.795,0.378,7.417,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000077,BANANA,CERRADA,8.07,0.378,7.692,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000082,CAPUCCINO_GRANIZADO,CERRADA,8.235,0.378,7.857,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000084,CHOCOLATE,CERRADA,8.03,0.378,7.652,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000007,CHOCOLATE_BLANCO,CERRADA,8.0,0.378,7.622,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000073,CHOCOLATE_BLANCO_OREO,CERRADA,8.08,0.378,7.702,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000074,CHOCOLATE_CON_ALMENDRAS,CERRADA,7.86,0.378,7.482,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000071,CHOCOLATE_DUBAI,CERRADA,8.165,0.378,7.787,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000003,CHOCOLATE_MANI_CRUNCH,CERRADA,8.14,0.378,7.762,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000005,CHOCOLATE_SUIZO,CERRADA,8.015,0.378,7.637,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000022,CREMA_COOKIE,CERRADA,8.11,0.378,7.732,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000010,CREMA_RUSA,CERRADA,8.165,0.378,7.787,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000016,DULCE_DE_LECHE,CERRADA,7.87,0.378,7.492,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000083,DULCE_DE_LECHE_BROWNIE,CERRADA,8.04,0.378,7.662,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000018,DULCE_DE_LECHE_CON_NUEZ,CERRADA,7.86,0.378,7.482,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000081,DULCE_DE_LECHE_GRANIZADO,CERRADA,7.885,0.378,7.507,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000028,DURAZNO_A_LA_CREMA,CERRADA,7.615,0.378,7.237,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000078,FRUTILLA_A_LA_CREMA,CERRADA,8.625,0.378,8.247,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000025,GRANIZADO,CERRADA,8.16,0.378,7.782,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000009,GRIDO_MARROC,CERRADA,8.03,0.378,7.652,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000065,MASCARPONE,CERRADA,7.88,0.378,7.502,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000013,MENTA_GRANIZADO,CERRADA,8.205,0.378,7.827,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000075,QUINOTO,CERRADA,7.78,0.378,7.402,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000080,SUPER_DULCE_DE_LECHE,CERRADA,8.14,0.378,7.762,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000012,SUPER_GRIDITO,CERRADA,7.96,0.378,7.582,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000011,TIRAMISU,CERRADA,7.895,0.378,7.517,
COUNT-000004,WEEK-000002,CIERRE_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000076,TRAMONTANA,CERRADA,8.085,0.378,7.707,
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000035,AMERICANA,ABIERTA,3.445,0.378,3.067,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000048,ANANA,ABIERTA,5.95,0.378,5.572,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000069,BANANA,ABIERTA,6.165,0.378,5.787,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000014,CAPUCCINO_GRANIZADO,ABIERTA,8.555,0.378,8.177,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000062,CEREZA,ABIERTA,2.005,0.378,1.627,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000066,CHOCOLATE,ABIERTA,8.625,0.378,8.247,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000042,CHOCOLATE_BLANCO,ABIERTA,6.135,0.378,5.757,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000015,CHOCOLATE_BLANCO_OREO,ABIERTA,6.67,0.378,6.292,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000008,CHOCOLATE_CON_ALMENDRAS,ABIERTA,6.115,0.378,5.737,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000067,CHOCOLATE_DUBAI,ABIERTA,5.0,0.378,4.622,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000046,CHOCOLATE_MANI_CRUNCH,ABIERTA,4.95,0.378,4.572,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000045,CHOCOLATE_SUIZO,ABIERTA,3.13,0.378,2.752,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000034,CREMA_COOKIE,ABIERTA,2.125,0.378,1.747,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000041,CREMA_RUSA,ABIERTA,6.0,0.378,5.622,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000061,DULCE_DE_LECHE,ABIERTA,1.465,0.378,1.087,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000021,DULCE_DE_LECHE_BROWNIE,ABIERTA,8.6,0.378,8.222,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000060,DULCE_DE_LECHE_CON_NUEZ,ABIERTA,3.9,0.378,3.522,Inicio automático desde WEEK-000002/COUNT-000004.
